id,text,InformationType_label,ProcessedText
2045,Looking for a non-phone work at home job? Over 1000 are being hired as Internet Judges. These posit https://t.co/mBwNHMdzJi,0,looking for a non-phone work at home job? over 1000 are being hired as internet judges. these posit https://t.co/mbwnhmdzji
3325,Got fired for two hours then rehired. Wtff #NOBITCH I need to start looking for a new job,1,got fired for two hours then rehired. wtff #nobitch i need to start looking for a new job
3957,So I got hired I feel like a fucking boss YEaaaa!!! #winning,1,so i got hired i feel like a fucking boss yeaaaa!!! #winning
5203,Baby Im a boss and yah man unemployed,0,baby im a boss and yah man unemployed
4717,OK #Nashville - I have a 19 year old with brains and muscles (my son) who needs a job. Anyone hiring or know of an opportunity?,0,ok #nashville - i have a 19 year old with brains and muscles (my son) who needs a job. anyone hiring or know of an opportunity?
776,I know I have some friends that are looking for work. Here is a position that should be of interest. Amazing chance …http://t.co/WHPT2TZpxS,0,i know i have some friends that are looking for work. here is a position that should be of interest. amazing chance …http://t.co/whpt2tzpxs
5649,Bad news: got laid off at work today. Good news: I now have time for that nap I desperately need.,0,bad news: got laid off at work today. good news: i now have time for that nap i desperately need.
6054,My new position didnt have a title so my boss and my big boss just made one up. lol Ill take it.,1,my new position didnt have a title so my boss and my big boss just made one up. lol ill take it.
7046,I quit my job!Quit my job! I am done with legal seafoods and I could not be happier to be unemployed at the moment! http://t.co/9o1dG1D7kf,0,i quit my job!quit my job! i am done with legal seafoods and i could not be happier to be unemployed at the moment! http://t.co/9o1dg1d7kf
3308,Salty i got fired today lol Ill have a job bye tomorrow tho aint tripping,0,salty i got fired today lol ill have a job bye tomorrow tho aint tripping
2739,#Job #Jobs #Hiring RN-ER - Travel Nursing: Emergency Travel Nursing Position available in Turlock CA https://t.co/jzA8N2oj8A,0,#job #jobs #hiring rn-er - travel nursing: emergency travel nursing position available in turlock ca https://t.co/jza8n2oj8a
6228,It was a year ago yesterday that I was laid off. It happened 10 minutes after returning from a two week vacation.,0,it was a year ago yesterday that i was laid off. it happened 10 minutes after returning from a two week vacation.
5415,LaRosas just fired me for not coming into work after I tried to go and couldnt because I was sliding all over the road.,0,larosas just fired me for not coming into work after i tried to go and couldnt because i was sliding all over the road.
1030,Man I am not a morning person at all and I where I just got hired I have like four shifts at 7 and 8AM! I asked for day shifts tf!,1,man i am not a morning person at all and i where i just got hired i have like four shifts at 7 and 8am! i asked for day shifts tf!
4586,Monday Kohls hired me. Tuesday/Wednesday I got a call from Starbucks &amp; got hired after the interview so I quit Kohls.,1,monday kohls hired me. tuesday/wednesday i got a call from starbucks &amp; got hired after the interview so i quit kohls.
300,Main manager hired me back 5 mins later,1,main manager hired me back 5 mins later
3569,I cant wait till I get a job so I can tweet about actual accomplishments instead of how drunk I am all the time #unemployment,0,i cant wait till i get a job so i can tweet about actual accomplishments instead of how drunk i am all the time #unemployment
7500,I am Looking for work in fixing computers or security jobs.https://t.co/fcU9W9DZYV#fintech #bitcoin https://t.co/kZnAbftxGN,0,i am looking for work in fixing computers or security jobs.https://t.co/fcu9w9dzyv#fintech #bitcoin https://t.co/kznabftxgn
4712,Yes! I got called into work!!! Goodbye unemployment!,1,yes! i got called into work!!! goodbye unemployment!
5087,this * time lst week i was walking home from being fired and i am now walking to me new job ooo,1,this * time lst week i was walking home from being fired and i am now walking to me new job ooo
6624,Interested in working with older adults after graduation? Here is a $500 scholarship opportunity! Due May 28!  http://t.co/cQzyP5jcw0,0,interested in working with older adults after graduation? here is a $500 scholarship opportunity! due may 28!  http://t.co/cqzyp5jcw0
4053,So I got hired today yay,1,so i got hired today yay
5380,Last week at this time I was walking home. This week Im at work.,1,last week at this time i was walking home. this week im at work.
5132,Laid Off? Start a - Work at Home Business in 24 Hours or Less-  http://t.co/STSAzIPWTT,0,laid off? start a - work at home business in 24 hours or less-  http://t.co/stsazipwtt
3600,Im really unemployed right now lmao Ive had a job since I was 16 its weird.,0,im really unemployed right now lmao ive had a job since i was 16 its weird.
3712,Looking for a new source of money?https://t.co/Sx1int0qkwhttps://t.co/VfuuWEJoWI https://t.co/9rNxd1rZxh,0,looking for a new source of money?https://t.co/sx1int0qkwhttps://t.co/vfuuwejowi https://t.co/9rnxd1rzxh
4499,Microsoft posted a job you might be interested in. software engineer 2 - ARD - Suzhou - Suzhou Jiangsu China CN via LinkedIn.,0,microsoft posted a job you might be interested in. software engineer 2 - ard - suzhou - suzhou jiangsu china cn via linkedin.
1556,2nd week on the job and I may have already gotten someone fired I mean freed up ones future. Being fired is an opportunity. Your welcome.,1,2nd week on the job and i may have already gotten someone fired i mean freed up ones future. being fired is an opportunity. your welcome.
4056,Got hired for a magic show tomorrow night who has a party on a Monday I do not know but I got hard for it,1,got hired for a magic show tomorrow night who has a party on a monday i do not know but i got hard for it
2023,5 other people got hired the same time as me this week and by today ( the 3rd day) I was the only one to show up to work haha,1,5 other people got hired the same time as me this week and by today ( the 3rd day) i was the only one to show up to work haha
1780,Yet Im still unemployed. I was laid off in 2009 because you took office and the company got scared. Simple as that. https://t.co/vZMJJfEFH6,0,yet im still unemployed. i was laid off in 2009 because you took office and the company got scared. simple as that. https://t.co/vzmjjfefh6
979,Interested in a #job in #NebraskaCity NE? This could be a great fit: https://t.co/DR8EvBkTZk #NowHiring #GetHired #Manufacturing #Hiring,0,interested in a #job in #nebraskacity ne? this could be a great fit: https://t.co/dr8evbktzk #nowhiring #gethired #manufacturing #hiring
3014,I recently started working here and I already hate it,1,i recently started working here and i already hate it
7029,I Quit My #Job To Be A Travel Writer And Now Im Broke And Unemployed https://t.co/QZ1UKWaiHw https://t.co/ijeFCYa58d,0,i quit my #job to be a travel writer and now im broke and unemployed https://t.co/qz1ukwaihw https://t.co/ijefcya58d
2193,The truth about how I found myself #unemployed and #unemployable - https://t.co/U790ICADA7 #entrepreneur #fired #corporate,0,the truth about how i found myself #unemployed and #unemployable - https://t.co/u790icada7 #entrepreneur #fired #corporate
1964,I recently started a job in child dependency I posted this a while ago about the two jobs that led me to it. #blog https://t.co/CrfDajGev7,1,i recently started a job in child dependency i posted this a while ago about the two jobs that led me to it. #blog https://t.co/crfdajgev7
996,Interested in a #job in #Pennsylvania 526? This could be a great fit: https://t.co/Qifzt9Yt8F #NowHiring #GetHired #Hiring,0,interested in a #job in #pennsylvania 526? this could be a great fit: https://t.co/qifzt9yt8f #nowhiring #gethired #hiring
190,Work was amazing today put in 12 hours and got 3 leases today on my 3rd day!!,1,work was amazing today put in 12 hours and got 3 leases today on my 3rd day!!
5,I was laid off from my last job a year ago tomorrow. It was surprising and scary. Im forever grateful to those that took the time,0,i was laid off from my last job a year ago tomorrow. it was surprising and scary. im forever grateful to those that took the time
6135,Skillsoft posted a job you might be interested in: Regional Account Executive (Miami) - Miami/Fort Lauderdale Area US.,0,skillsoft posted a job you might be interested in: regional account executive (miami) - miami/fort lauderdale area us.
3334,Got fired last week got hired this week lol,1,got fired last week got hired this week lol
783,Our Consumer Insurance Department (CID) is looking to hire a Manager Inside Sales Position. To learn more about this opportunity visit...,0,our consumer insurance department (cid) is looking to hire a manager inside sales position. to learn more about this opportunity visit...
942,Damn I got interviewed first and a girl was getting interviewed after me for the same position but I got hired on the spot hahaha,1,damn i got interviewed first and a girl was getting interviewed after me for the same position but i got hired on the spot hahaha
1083,(IN) I quit my advertising job because i lacked the passion for it. I am searching for a job that i am passionate about but im running out…,0,(in) i quit my advertising job because i lacked the passion for it. i am searching for a job that i am passionate about but im running out…
5827,First day at new job 7 a.m. car crosses the center line coming at me in a sharp curve I ended up off the road and bent a rim on my car.,1,first day at new job 7 a.m. car crosses the center line coming at me in a sharp curve i ended up off the road and bent a rim on my car.
