id,text,class,ProcessedText,ProcessedText_length
2909,I applied for 18 positions  same day one phone interview next day a personal interview 2 days later were hired with top pay and benefits.,1,i applied for 18 positions  same day one phone interview next day a personal interview 2 days later were hired with top pay and benefits.,26
4741,Does anyone wanna hire me to be an illustrator/animator??? By hire I mean I dont care if I get payed or not,0,does anyone wanna hire me to be an illustrator/animator??? by hire i mean i dont care if i get payed or not,22
1928,News alert: I just got laid off so I guess that means Im a full time #streamer. Eeek 😶 #twitch,0,news alert: i just got laid off so i guess that means im a full time #streamer. eeek 😶 #twitch,20
3676,I start that new job Wednesday at 6 am. I gotta stop this bullshit 3 am stuff,1,i start that new job wednesday at 6 am. i gotta stop this bullshit 3 am stuff,17
9487,Unemployed in Atlanta? Tired of your current employer? Get Hired with Us! Email your resume to gethired@ https://t.co/zmCEndMDxS,0,unemployed in atlanta? tired of your current employer? get hired with us! email your resume to gethired@ https://t.co/zmcendmdxs,18
3850,BUT HEY I START TWO NEW JOBS IN THE NEXT TWO DAYS AFTER 6 MONTHS OF UNEMPLOYMENT SO YAY ME,1,but hey i start two new jobs in the next two days after 6 months of unemployment so yay me,20
1588,Looking for a job a new career or more job satisfaction? 51 Career and Job Affirmations. http://t.co/iqFB281fs5,0,looking for a job a new career or more job satisfaction? 51 career and job affirmations. http://t.co/iqfb281fs5,17
2849,Looking to join Roush Industries (@WorkAtRoush) Guitar Center (@JobGuitarCenter) or Rogers Services (@Rogers_Electric)? View 42 openings from these companies and more. https://t.co/nb5mNwiFWS,0,looking to join roush industries (@workatroush) guitar center (@jobguitarcenter) or rogers services (@rogers_electric)? view 42 openings from these companies and more. https://t.co/nb5mnwifws,22
2254,Unemployed or looking for a new career? Apply this trick to get your dream job... https://t.co/RBryAGzrwf,0,unemployed or looking for a new career? apply this trick to get your dream job... https://t.co/rbryagzrwf,16
4812,I am seriously thinking if running for office as a broke unemployed shlub. I have more in common with average people than millionaire twits.,0,i am seriously thinking if running for office as a broke unemployed shlub. i have more in common with average people than millionaire twits.,24
8868,Today has been an overly stressful day. The HRS literally does not know why I got hired Im getting paid late Im legit broke ugh!,1,today has been an overly stressful day. the hrs literally does not know why i got hired im getting paid late im legit broke ugh!,25
3352,Monster sent me a list of 5 ways to know if youre in danger of being fired. I need a list of 5 was to know youre about to be hired.,0,monster sent me a list of 5 ways to know if youre in danger of being fired. i need a list of 5 was to know youre about to be hired.,31
5020,I think I got fired from my job. Oh well,0,i think i got fired from my job. oh well,10
4472,Anyone know jobs that are hiring???,0,anyone know jobs that are hiring???,6
2273,Looking for a job? (Raleigh 1) Renewable Energy Crew Laborer at Baker Roofing Company (Raleigh NC) http://t.co/ZaC5mTCM #green #jobs,0,looking for a job? (raleigh 1) renewable energy crew laborer at baker roofing company (raleigh nc) http://t.co/zac5mtcm #green #jobs,19
9339,P.s. i got hired at applebees today guys,1,p.s. i got hired at applebees today guys,8
1324,Job Opportunity -  Java/Scala Equity Derivatives Developer in New York NY https://t.co/3wPhydpT3M #jobs #java #scala,0,job opportunity -  java/scala equity derivatives developer in new york ny https://t.co/3wphydpt3m #jobs #java #scala,16
8832,I got hired 2 weeks ago and have not been scheduled to work 🙄,1,i got hired 2 weeks ago and have not been scheduled to work 🙄,14
8774,Looking for a new career? The CHPs goal is to hire 600 cadets per year. #PatchCalifornia http://t.co/NRViDdtszO,0,looking for a new career? the chps goal is to hire 600 cadets per year. #patchcalifornia http://t.co/nrviddtszo,17
9350,Got hired at best buy mobile last week &amp;amp; today I have an interview with FedEx for a customer service rep position! #needthat,1,got hired at best buy mobile last week &amp;amp; today i have an interview with fedex for a customer service rep position! #needthat,23
7092,First night at my new job was so much fun... Yaaaay Michelles not unemployed anymore!!!!😝,1,first night at my new job was so much fun... yaaaay michelles not unemployed anymore!!!!😝,15
5713,I got laid off.  Why is not an emergency?  http://t.co/s8LUiWqMx2,0,i got laid off.  why is not an emergency?  http://t.co/s8luiwqmx2,12
3522,So to elaborate on an earlier tweet I am interviewing for a possible co-manager position tomorrow. I will know more by the end of the week.,0,so to elaborate on an earlier tweet i am interviewing for a possible co-manager position tomorrow. i will know more by the end of the week.,26
81,Got hired and unhired because I tested positive good morning,1,got hired and unhired because i tested positive good morning,10
8407,@Qthrul bummer so I got laid off as opposed to fired that’s disappointing,0,@qthrul bummer so i got laid off as opposed to fired that’s disappointing,13
4066,I got hired at a job yesterday but Im quitting today because a better job came along does that look bad?,1,i got hired at a job yesterday but im quitting today because a better job came along does that look bad?,21
3260,lmao omar just fired me I need a new job.,0,lmao omar just fired me i need a new job.,10
4943,No longer unemployed in the last 2 weeks I got 2 jobs today I got hired at Sprouts #happytobeworkingagain,1,no longer unemployed in the last 2 weeks i got 2 jobs today i got hired at sprouts #happytobeworkingagain,19
593,Did anyone else get hired at the mall for seasonal???,1,did anyone else get hired at the mall for seasonal???,10
3314,i got fired and then rehired haha,1,i got fired and then rehired haha,7
2362,Who hiring???!!!,0,who hiring???!!!,2
3359,I Got Fired  &amp; Rehired lol,1,i got fired  &amp; rehired lol,7
111,Ya girl got hired to cocktail and possibly bartend at one of the busiest bars in town will I finally be out of debt?? Well see,1,ya girl got hired to cocktail and possibly bartend at one of the busiest bars in town will i finally be out of debt?? well see,26
8362,Just found out after only a week of working at Loth @H_Jutz and I have been laid off. This is awesome.,1,just found out after only a week of working at loth @h_jutz and i have been laid off. this is awesome.,21
2172,Searching for #work in Milwaukee WI? Send your #resume to Harley-Davidson. http://t.co/i8RQh5ToDF #gethired,0,searching for #work in milwaukee wi? send your #resume to harley-davidson. http://t.co/i8rqh5todf #gethired,13
8648,Anyone else looking for work right now? I hate the waiting! #unemployed,0,anyone else looking for work right now? i hate the waiting! #unemployed,12
3332,Quit my job last night got hired on the spot this morning.,1,quit my job last night got hired on the spot this morning.,12
4014,Here at my new job but the dude who hired me is late #Whaaa,1,here at my new job but the dude who hired me is late #whaaa,14
6795,Who can get me a job or it who is hiring??? I hate working in Restaurants,0,who can get me a job or it who is hiring??? i hate working in restaurants,16
9020,Now at my new corporate position. I go in at 10:30 and cant even wake up at 7:30 to go run. And Im sleeping earlier. Dont understand.,1,now at my new corporate position. i go in at 10:30 and cant even wake up at 7:30 to go run. and im sleeping earlier. dont understand.,27
4969,Anyone looking for a serving job??? Chilis is hiring and I want to recruit some friends!!,0,anyone looking for a serving job??? chilis is hiring and i want to recruit some friends!!,16
1208,Yesterday I was laid off. Today I played with my kiddo talked with a TON of people am sprucing up my resume coffee meeting at 2. #islay,0,yesterday i was laid off. today i played with my kiddo talked with a ton of people am sprucing up my resume coffee meeting at 2. #islay,27
8126,Not working. &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; I need a job yo,0,not working. &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; i need a job yo,8
80,I got hired as a camp counselor for short term teaching chorus and adventure time at Camp Waldemar!!!! Today is good. God is good.,1,i got hired as a camp counselor for short term teaching chorus and adventure time at camp waldemar!!!! today is good. god is good.,24
9283,EF International Language Centers posted a job you might be interested in: Graphic Designer - temporary position - Zürich Area Switzerla...,0,ef international language centers posted a job you might be interested in: graphic designer - temporary position - zürich area switzerla...,21
9492,Yay I got the job! No longer unemployed!,1,yay i got the job! no longer unemployed!,8
2962,I lost followers for announcing my new position as a software developer. Niggas is haters forreal,1,i lost followers for announcing my new position as a software developer. niggas is haters forreal,16
